PORT_NAME;CNTR_CODE3;LONGITUDE;LATITUDE;Continent
MATI;PHL;126,2362466;6,939249126;Asia
ZAMBOANGA;PHL;122,0715502;6,905143348;Asia
POLLOC;PHL;124,2207147;7,347826348;Asia
GENERAL SANTOS;PHL;125,151938;6,082110327;Asia
LINGAYEN;PHL;120,1429;16,03713387;Asia
COTABATO;PHL;124,2322539;7,23849914;Asia
NALUUYAN;PHL;122,7081442;10,77580717;Asia
CALBAYOG;PHL;124,5964145;12,06659619;Asia
PALOMPON;PHL;124,38206;11,05197;Asia
ROXAS;PHL;121,5284872;12,59360131;Asia
BACON;PHL;124,045411;13,040989;Asia
DANAO;PHL;124,029615;10,520519;Asia
TUBOD;PHL;123,7936435;8,060839862;Asia
BUGO;PHL;124,7523117;8,508531826;Asia
AROROY;PHL;123,396421;12,51336;Asia
BALANACAN;PHL;121,8657;13,5333;Asia
SAN ISIDRO;PHL;124,3477678;11,40448583;Asia
HILONGOS;PHL;124,7437906;10,37069984;Asia
LILOAN;PHL;125,1256943;10,15893476;Asia
TALIBON;PHL;124,3211178;10,1564228;Asia
GASAN;PHL;121,8511;13,31423387;Asia
MARIPIPI;PHL;124,349737;11,777381;Asia
PILAR;PHL;123,6757014;12,92193444;Asia
JAGNA;PHL;124,36725;9,64964;Asia
TABUELAN;PHL;123,870506;10,831789;Asia
ALLEN;PHL;124,284352;12,504558;Asia
BROOKES POINT;PHL;117,8362224;8,769995519;Asia
MATNOG;PHL;124,0869518;12,58409227;Asia
CATAINGAN;PHL;124,0020724;12,00284177;Asia
TANDAYAG;PHL;123,3002778;9,517500347;Asia
PASACAO;PHL;123,0412275;13,5087345;Asia
LARENA;PHL;123,5777778;9,244166667;Asia
UBAY;PHL;124,47566;10,05859;Asia
CORON;PHL;120,2117633;11,99144343;Asia
DAPA;PHL;126,05258;9,75533;Asia
BORONGAN;PHL;125,4415526;11,60604982;Asia
JIMENEZ;PHL;123,8565834;8,333373835;Asia
BASILIAN CITY (ISABELA);PHL;121,966667;6,716667;Asia
MARGOSATUBIG;PHL;123,166667;7,583333;Asia
SIASI;PHL;120,816667;5,55;Asia
POLLOC (COTABATO);PHL;124,216667;7,35;Asia
SAN FERNANDO HARBOR;PHL;120,316667;16,616667;Asia
PORT SAN VICENTE;PHL;122,133333;18,516667;Asia
CLAVERIA;PHL;121,083333;18,616667;Asia
BASCO;PHL;121,966667;20,45;Asia
SUBIC BAY;PHL;120,266667;14,8;Asia
NASIPIT PORT;PHL;125,333333;8,983333;Asia
TUBIGAN;PHL;123,966667;9,95;Asia
TAGBILARAN;PHL;123,85;9,65;Asia
BUTUAN CITY;PHL;125,533333;8,95;Asia
VILLANUEVA;PHL;124,766667;8,583333;Asia
SURIGAO CITY;PHL;125,5;9,783333;Asia
ILIGAN;PHL;124,233333;8,233333;Asia
PORT OZAMIS;PHL;123,85;8,133333;Asia
PAGADIAN;PHL;123,433333;7,833333;Asia
MANGAGOY;PHL;126,316667;8,233333;Asia
HINATUAN;PHL;126,333333;8,366667;Asia
CAGAYAN DE ORO;PHL;124,666667;8,5;Asia
SAWAKIN;SDN;37,3527;19,114534;Africa
TAGOLOAN MIS. OR;PHL;124,7427744;8,538050464;Asia
SANGI;PHL;123,6399;10,38643387;Asia
CAVITE;PHL;120,9047;14,48093387;Asia
NASIPIT;PHL;125,3435;8,988133868;Asia
ATIMONAN;PHL;121,9170134;14,00593452;Asia
TOLONG;PHL;122,8009101;9,364992149;Asia
CULION;PHL;120,0561;11,92133387;Asia
TABANGOA;PHL;121,0327518;13,76836551;Asia
BACOLOD;PHL;122,9443;10,67183387;Asia
LEGAZPI;PHL;123,7564433;13,14365669;Asia
BATAAN;PHL;120,6067;14,50013387;Asia
TANDOC;PHL;123,3053;14,04673387;Asia
OZAMIS;PHL;123,8419;8,144333868;Asia
ROMBLON;PHL;122,2715915;12,57788674;Asia
GREEN HARBOR;SDN;37,232931;19,607123;Africa
PORT SUDAN;SDN;37,2219;19,607134;Africa
WADI HALFA;SDN;31,314527;21,820668;Africa
HALDIA;IND;88,0755;22,013634;Asia
CAMBAY;IND;72,6089;22,309334;Asia
DWARKAR;IND;68,9781;22,229134;Asia
SIKA;IND;69,8193;22,436234;Asia
MACINA;MLI;-5,364272777;13,95967056;Africa
DIAFARABE;MLI;-5,016974989;14,13645493;Africa
MOPTI;MLI;-4,201111793;14,49548546;Africa
KAYES;MLI;-11,43903673;14,45255056;Africa
NIAFUNKE;MLI;-3,982189893;15,93095363;Africa
MODIOKOY;MLI;-2,366985753;16,75207698;Africa
NIAMINA;MLI;-6,982456317;13,31304837;Africa
DIRE;MLI;-3,390862932;16,2618331;Africa
BAMBA;MLI;-1,403369978;17,03153869;Africa
BOUREM;MLI;-0,355419517;16,95217066;Africa
GAO;MLI;-0,051707625;16,27808904;Africa
TEMERA;MLI;-0,897685066;16,99874514;Africa
RHAROUS;MLI;-1,926579773;16,88139894;Africa
TONKA;MLI;-3,752332856;16,13097961;Africa
KIRANGO;MLI;-6,073529307;13,71474027;Africa
SEGOU;MLI;-6,265192646;13,45039888;Africa
MANGROL;IND;70,1075;21,102434;Asia
SURAT;IND;72,8317;21,167334;Asia
VADINAR;IND;69,7193;22,465534;Asia
MUMBAI;IND;72,816667;18,9;Asia
KOULIKORO;MLI;-7,557520865;12,85769273;Africa
GUSTAVIA;MAF;-62,85;17,9;North America
DIORO;MLI;-5,833696905;13,68929129;Africa
MARKALA;MLI;-6,078477982;13,67611751;Africa
AKA;MLI;-4,236340155;15,40051966;Africa
BAIE DU MARIGOT;MAF;-63,083333;18,066667;North America
PORT OF ENNORE;IND;80,33828033;13,26333333;Asia
PORT OF CANNANORE;IND;75,37161366;11,85555556;Asia
PORT OF KRISHNAPATNAM;IND;80,12020024;14,25388889;Asia
PORT OF AZHIKKAL;IND;75,30636042;11,94388889;Asia
PORT OF TADRI;IND;74,35300353;14,52361111;Asia
PORT OF PONNANI;IND;75,91042403;10,78666667;Asia
PORT OF GHOGHA;IND;72,27514723;21,68638889;Asia
PORT OF DHOLERA;IND;72,38845701;22,30166667;Asia
PORT OF BHARUCH;IND;72,53757362;21,67583333;Asia
BOMBAY;IND;72,84332275;18,95831299;Asia
PORT OF UTTAN;IND;72,79040047;19,30972222;Asia
PORT OF SATPATI;IND;72,70017668;19,72638889;Asia
PORT OF DAHANU;IND;72,71024735;19,97027778;Asia
PORT OF ARNALA;IND;72,74040047;19,45972222;Asia
PORT OF VISAKHAPATNAM;IND;83,28722026;17,69333333;Asia
PORT OF GOPALPUR;IND;84,95971731;19,30333333;Asia
PORT OF GANGAVARAM;IND;83,23333333;17,61666667;Asia
UNKNOWN_1685;IND;69,91;22,41;Asia
PORT OF SALAYA;IND;69,59305065;22,31416667;Asia
CATICLAN;PHL;121,9504952;11,92798939;Asia
MAYAGUEZ;PRI;-67,1519;18,20173387;North America
AGUADILLA;PRI;-67,1549;18,42853387;North America
GUANICA HARBOUR;PRI;-66,8814;17,95453387;North America
ARECIBO;PRI;-66,7277;18,47963387;North America
LAS MAREAS;PRI;-66,2059;17,96113387;North America
PONCE;PRI;-66,6373;17,98433387;North America
GUAYANILLA;PRI;-66,7589;18,00203387;North America
BAHIA DE FAJARDO;PRI;-65,633333;18,333333;North America
ENSENADA HONDA;PRI;-65,633333;18,233333;North America
PLAYA DE HUMACAO;PRI;-65,75;18,166667;North America
PUERTO YABUCOA;PRI;-65,833333;18,05;North America
PLAYA DE GUANICA;PRI;-66,916667;17,966667;North America
BAHIA DE JOBOS;PRI;-66,183333;17,95;North America
MIN-AL-FAHAL;OMN;58,508122;23,639308;Asia
PORT QABOOS;OMN;58,566637;23,627724;Asia
SOHAR;OMN;56,738279;24,376988;Asia
SALALAH;OMN;53,998584;16,938738;Asia
QURAYYAT;OMN;58,925109;23,258466;Asia
KASHAB;OMN;56,244576;26,199273;Asia
PORT YABUCOA;PRI;-65,8327;18,04573387;North America
SUR;OMN;59,529271;22,577148;Asia
DUQM;OMN;57,71325;19,662297;Asia
PLAYA DE GUAYANILLA;PRI;-66,766667;18,016667;North America
PLAYA DE PONCE;PRI;-66,616667;17,983333;North America
ARROYO;PRI;-66,066667;17,966667;North America
MASIRAH;OMN;58,870736;20,658934;Asia
MONA ISLAND;PRI;-67,9001;18,05713387;North America
PUERTO NUEVO;PRI;-66,09128386;18,43611111;North America
SAWAKIN HARBOR;SDN;37,35;19,133333;Africa
BESHAYER OIL TERMINAL;SDN;37,316667;19,4;Africa
AL KHAIR OIL TERMINAL;SDN;37,25;19,583333;Africa
KOSTI;SDN;32,73159742;13,14568373;Africa
MUSCAT;OMN;58,5637207;23,621521;Asia
PORT OF GUANICA;PRI;-66,92090695;17,96527778;North America
UNKNOWN_1618;PRI;-65,63;18,23;North America
PUERTO DE SAN LORENZO;HND;-87,45;13,4;North America
COXEN HOLE;HND;-86,55;16,31666667;North America
COXEN BAY;HND;-86,55;16,316667;North America
PUERTO CASTILLA;HND;-85,983333;16;North America
LA CEIBA;HND;-86,8;15,783333;North America
TELA;HND;-87,45;15,783333;North America
PUERTO ESTE;HND;-86,9;16,083333;North America
AMAPALA;HND;-87,6434;13,30903387;North America
GUANAJA;HND;-85,8792;16,45893387;North America
PUERTO CORTES;HND;-87,95;15,833333;North America
SHAKOTAN;JPN;146,833333;43,866667;Asia
MINA RAYSUT;OMN;54,016667;16,933333;Asia
KHAWR KHASAB;OMN;56,233333;26,216667;Asia
PORT OF QALHAT;OMN;59,42055359;22,65666667;Asia
PORT SULTAN QABOOS;OMN;58,5671967;23,62722222;Asia
MINA QABUS;OMN;58,583333;23,633333;Asia
QALHAT LNG TERMINAL;OMN;59,4;22,683333;Asia
MINA AL FAHL;OMN;58,516667;23,633333;Asia
COCO GROVE NATURE RESORT;PHL;124,284159;10,616992;Asia
BERBERA;SOM;44,99735097;10,43780536;Africa
BOSASO;SOM;49,17982578;11,29184225;Africa
KISMAYU;SOM;42,55279541;-0,38245871;Africa
MOGADISHU;SOM;45,33835749;2,02372273;Africa
EL MA'AN;SOM;45,47693631;2,103273208;Africa
MERCA;SOM;44,77424586;1,71447241;Africa
BOOSAASO;SOM;49,183333;11,283333;Africa
KISMAAYO;SOM;42,55;-0,366667;Africa
BARAAWE;SOM;44,05;1,1;Africa
MARKA;SOM;44,783333;1,716667;Africa
MUQDISHO;SOM;45,35;2,033333;Africa
RAS ISA (SBM);YEM;42,663376;15,187673;Asia
ASH SHIHR;YEM;49,608406;14,751742;Asia
BALHAF;YEM;48,177109;13,979537;Asia
ADEN;YEM;45,00531006;12,79528809;Asia
MUKALLA;YEM;49,1369;14,517534;Asia
RAS AL KALIB;YEM;42,8781;14,911534;Asia
RAS ISA (SHORE TANKS);YEM;42,6021;15,129234;Asia
HODEIDAH;YEM;42,934636;14,832302;Asia
PERIM ISLAND;YEM;43,4165;12,651534;Asia
MOKHA;YEM;43,2471;13,331434;Asia
LOHEIYA;YEM;42,6845;15,700634;Asia
NISHTUN;YEM;52,1945;15,826434;Asia
SALEEF PORT;YEM;42,6829;15,297334;Asia
ASSAB;ERI;42,75;13;Africa
MASSAWA;ERI;39,4751;15,64213387;Africa
MITSIWA HARBOR;ERI;39,466667;15,616667;Africa
DURBAN;ZAF;31,066667;-29,866667;Africa
EAST LONDON;ZAF;27,916667;-33,033333;Africa
CAPE TOWN;ZAF;18,433333;-33,9;Africa
SALDANHA BAY;ZAF;17,966667;-33,033333;Africa
RICHARDS BAY;ZAF;32,083333;-28,816667;Africa
PORT ELIZABETH;ZAF;25,616667;-33,966667;Africa
DJIBOUTI;DJI;43,139372;11,606501;Africa
DORALEH;DJI;43,083333;11,6;Africa
OBOCK;DJI;43,297285;11,962;Africa
TADJOURA;DJI;42,881154;11,785;Africa
DORALEH MULTIPURPOSE PORT (DMP);DJI;43,06972222;11,60006944;Africa
DORALEH CONTAINER TERMINAL;DJI;43,105283;11,598;Africa
UNKNOWN_1377;YEM;42,93;14,83;Asia
LOLTONG;VUT;168,1453395;-15,55001021;Oceania
LITZLITZ;VUT;167,4438346;-16,1126945;Oceania
UNKNOWN_1397;VUT;167,16;-15,51;Oceania
PORT VILA;VUT;168,3139038;-17,74090576;Oceania
SOLA;VUT;167,5500393;-13,87103381;Oceania
SANTO;VUT;167,180549;-15,515105;Oceania
ANELGAOHAT;VUT;169,774727;-20,248139;Oceania
FORARI BAY;VUT;168,548906;-17,682782;Oceania
LENAKEL;VUT;169,266065;-19,533103;Oceania
PORT SANDWICH;VUT;167,783846;-16,437501;Oceania
NOUMEA;NCL;166,4324951;-22,28320313;Oceania
DUCOS;NCL;166,3959;-22,238266;Oceania
KOUAOUA;NCL;165,8283;-21,404766;Oceania
NEPOUI;NCL;165,0001;-21,318766;Oceania
PORO;NCL;165,7109;-21,308266;Oceania
LUGANVILLE;VUT;167,166667;-15,516667;Oceania
THIALIS;NCL;166,2101;-21,599966;Oceania
MOSSEL BAY;ZAF;22,15;-34,183333;Africa
APIA;WSM;-171,7553;-13,82426613;Oceania
AL MUKHA;YEM;43,25;13,316667;Asia
AL AHMADI;YEM;42,966667;14,833333;Asia
RAS ISA MARINE TERMINAL;YEM;42,6;15,133333;Asia
MULIFANA;WSM;-172,0243932;-13,83385676;Oceania
ASAU;WSM;-172,6316025;-13,5033018;Oceania
SALEOLOGA;WSM;-172,2169542;-13,7447483;Oceania
RUDUM TERMINAL;YEM;47,916667;13,983333;Asia
ASH SHIHR OIL TERMINAL;YEM;49,5;14,733333;Asia
AL MUKALLA;YEM;49,116667;14,516667;Asia
SALIF;YEM;42,666667;15,3;Asia
SIMONSTOWN;ZAF;18,433333;-34,183333;Africa
PORT NOLLOTH;ZAF;16,8667;-29,249066;Africa
NGQURA;ZAF;25,693904;-33,795864;Africa
WALVIS BAY;NAM;14,5;-22,95;Africa
LUDERITZ BAY;NAM;15,15;-26,65;Africa
LUDERITZ;NAM;15,1487;-26,64366613;Africa
NAVAL BASE SIMON'S TOWN;ZAF;18,43563015;-34,19;Africa
UNKNOWN_1357;ZAF;17,96;-33,03;Africa
PORT OF THIO;NCL;166,2377503;-21,61194444;Oceania
KALAMANSIG;PHL;124,05041;6,55228;Asia
CURRIMAO;PHL;120,49006;17,98512;Asia
TERMIZ;AFG;67,30258942;37,19915926;Asia
UNKNOWN_1499;PHL;121,63;18,36;Asia
ROMBLON TERMINAL;PHL;122,2675501;12,57944444;Asia
PORT OF GUIHULNGAN;PHL;123,3249706;10,34833333;Asia
NIJNIY PYANJ;TJK;68,59811783;37,19447594;Asia
DA NANG PORT;VNM;108,2232038;16,08222222;Asia
SAIGON PORT;VNM;106,7193168;10,75944444;Asia
CUA LO;VNM;105,7015899;18,82854727;Asia
VUNG ANG;VNM;106,4105084;18,11365983;Asia
DUONG DONG;VNM;103,9576819;10,21811897;Asia
THI NAI;VNM;109,2470839;13,77763794;Asia
CAM RANH;VNM;109,1445135;11,90338296;Asia
HONGAI;VNM;107,0795;20,94833387;Asia
DONG HOI;VNM;106,6291;17,46833387;Asia
CAM PHA;VNM;107,3126077;20,99978679;Asia
HANOI;VNM;105,8621;21,02933387;Asia
HAIPHONG;VNM;106,6905;20,86833387;Asia
NGHE TINH;VNM;105,7081;18,64363387;Asia
QUANG NINH;VNM;107,0522403;20,97233976;Asia
HUE;VNM;107,5905;16,46803387;Asia
HON GAI;VNM;107,066667;20,95;Asia
HAI PHONG;VNM;106,683333;20,916667;Asia
QUANG NGAI;VNM;108,9429;15,24313387;Asia
QUI NHON;VNM;109,2405;13,76643387;Asia
UNKNOWN_1413;VNM;105,76;18,76;Asia
NHA TRANG;VNM;109,1997;12,25253387;Asia
PHU MY;VNM;107,0239376;10,59835191;Asia
CAN THO;VNM;105,7869;10,03513387;Asia
VUNG TAU;VNM;107,0805;10,32563387;Asia
MY THO;VNM;105,4819;10,33193387;Asia
RED BEACH;VNM;108,1847;16,07063387;Asia
DA NANG;VNM;108,2095;16,07143387;Asia
SAIGON;VNM;106,7181;10,75853387;Asia
HO CHI MINH CITY;VNM;106,7183228;10,75872803;Asia
BAIE UGUE;NCL;165,55;-21,15;Oceania
BAIE DE KOUAOUA;NCL;165,816667;-21,383333;Oceania
HA TIEN;VNM;104,483333;10,383333;Asia
THANH HO CHI MINH;VNM;106,716667;10,766667;Asia
BULLEN BAY;CUW;-69,02108363;12,18777778;North America
WILLEMSTAD;CUW;-68,94561768;12,10150147;North America
CARACASBAII;CUW;-68,8576;12,060134;North America
ST MICHIELS BAY;CUW;-69,0157;12,163834;North America
CARACAS BAY;CUW;-68,85918728;12,07833333;North America
FUIKBAAI;CUW;-68,8302;12,046334;North America
POINTE A PIERRE;TTO;-61,466667;10,316667;North America
PORT OF SPAIN;TTO;-61,516667;10,65;North America
ANSE TEMBLADORA;TTO;-61,583333;10,683333;North America
POINT FORTIN;TTO;-61,7;10,2;North America
POINT LISAS INDUSTRIAL PORT;TTO;-61,5;10,4;North America
POINT LISAS PORT;TTO;-61,483333;10,383333;North America
UNKNOWN_1440;CUW;-68,93;12,11;North America
GOTO OIL TERMINAL;BES;-68,383333;12,216667;North America
KRALENDIJK;BES;-68,2766;12,14433387;North America
UNKNOWN_1448;BES;-68,38;12,21;North America
SINT MICHELSBAAI;CUW;-69,016667;12,133333;North America
ST. MICHIEL BAY;CUW;-68,993404;12,14666667;North America
BULLEN BAAI;CUW;-69,033333;12,183333;North America
CARACASBAAI;CUW;-68,866667;12,066667;North America
CHAGUARAMAS;TTO;-61,65;10,683333;North America
GALEOTA POINT TERMINAL;TTO;-61,016667;10,083333;North America
TEMBLADORA;TTO;-61,5816;10,678234;North America
POINT GALEOTA;TTO;-60,9945;10,130634;North America
TRINIDAD;TTO;-61,5273;10,654434;North America
DAI HANG;VNM;108,683333;8,483333;Asia
LA BREA;TTO;-61,6274;10,241834;North America
VINH CAM RANH;VNM;109,166667;11,883333;Asia
CAT LAI;VNM;106,783333;10,75;Asia
THANH HOA;VNM;106,766667;10,816667;Asia
MUI VUNG TAU;VNM;107,066667;10,316667;Asia
POINT LISAS;TTO;-61,4765;10,36263387;North America
UNKNOWN_1430;TTO;-61,01;10,08;North America
ILWACO;USA;-124,05;46,3;North America
DEPOE BAY;USA;-124,066667;44,8;North America
THOROLD;CAN;-79,113;43,044534;North America
SEPT ILES (SEVEN IS.);CAN;-66,363;50,184034;North America
LA HAVE;CAN;-64,3594;44,282934;North America
CARLETON;CAN;-66,1075;48,091334;North America
BAMBERTON;CAN;-123,5191;48,582234;North America
MANSONVILLE;CAN;-67,5877;48,850234;North America
BELLEDUNE;CAN;-65,8463;47,902734;North America
SHEDIAC;CAN;-61,4649;45,183434;North America
GOOSE BAY;CAN;-60,3574;53,360334;North America
VALLEYFIELD;CAN;-74,1449;45,260634;North America
TRACY;CAN;-73,187;46,021334;North America
NANOOSE;CAN;-124,198;49,264734;North America
IOCO;CAN;-122,6041;49,333934;North America
CAMPBELLTON;CAN;-66,695;47,999134;North America
PORT MEDWAY;CAN;-64,5633;44,154934;North America
COME BY CHANCE BAY;CAN;-53,7657;47,622334;North America
MONTREAL;CAN;-73,55090332;45,50769043;North America
HALIFAX;CAN;-63,58520508;44,6572876;North America
METEGHAN;CAN;-66,1663;44,192334;North America
CLARKSON;CAN;-79,6;43,500134;North America
PORT ALFRED;CAN;-70,8586;48,326134;North America
NANISIVIK;CAN;-84,5255;73,066534;North America
BAIE COMEAU;CAN;-68,1443;49,209934;North America
PORT SIMPSON;CAN;-130,4296;54,555734;North America
WOODFIBRE;CAN;-123,2524;49,664134;North America
HARMAC;CAN;-123,8744;49,134134;North America
SHIPPEGAN;CAN;-64,7146;47,744034;North America
LONG POND;CAN;-52,9674;47,534334;North America
POINTE AU PIC;CAN;-70,144;47,615434;North America
DUNCAN BAY;CAN;-125,2806;50,074134;North America
GROS CACOUNA;CAN;-69,4984;47,925134;North America
PORT MENIER;CAN;-64,3543;49,806934;North America
PORT AUX BASQUES;CAN;-59,1505;47,564234;North America
CARBONEAR;CAN;-53,2046;47,741534;North America
CHICOUTIMI;CAN;-71,0456;48,437034;North America
GODERICH;CAN;-81,7232;43,749134;North America
SARNIA;CAN;-82,4073;42,981334;North America
TAHSIS;CAN;-126,6631;49,919934;North America
VANCOUVER;CAN;-123,1084;49,283834;North America
COMOX;CAN;-124,9327;49,673934;North America
PORT ALBERNI;CAN;-124,8271;49,250534;North America
LOUISBOURG;CAN;-59,9704;45,929034;North America
IONA;CAN;-60,8185;45,964734;North America
LOCKEPORT;CAN;-65,1249;43,708634;North America
PORT EDWARD;CAN;-130,2791;54,228834;North America
PORT MELLON;CAN;-123,4864;49,515534;North America
TORONTO;CAN;-79,34838867;43,63488769;North America
WELLAND;CAN;-79,2469;42,991834;North America
GOLD RIVER;CAN;-126,122;49,659934;North America
PORT CARTIER;CAN;-66,8366;50,023534;North America
TWILLINGGATE;CAN;-54,7721;49,629534;North America
RIVIERE DU LOUP;CAN;-69,553;47,845734;North America
CLARK CITY;CAN;-66,6326;50,185534;North America
DALHOUSIE;CAN;-79,2555;43,201934;North America
HAVRE ST PIERRE;CAN;-63,5985;50,231034;North America
ST ANDREWS;CAN;-67,0526;45,073134;North America
MONT LOUIS;CAN;-65,7287;49,226934;North America
ST JOHN;CAN;-66,0606;45,263534;North America
HOPEDALE;CAN;-60,2004;55,455534;North America
POWELL RIVER;CAN;-124,5258;49,845734;North America
LADYSMITH;CAN;-123,8073;48,987934;North America
MONCTON;CAN;-64,7702;46,089434;North America
STEPHENVILLE;CAN;-58,4419;48,507334;North America
PORT ALICE;CAN;-127,4577;50,382534;North America
LES MECHINS HARBOR;CAN;-66,97285041;49,00416667;North America
LITTLE NARROWS HARBOR;CAN;-60,98563015;45,99194444;North America
LOCKEPORT HARBOUR;CAN;-65,10971731;43,69861111;North America
LONG HARBOUR;CAN;-53,80424028;47,43027778;North America
LONG POND HARBOR;CAN;-52,96790342;47,5175;North America
LOUISBOURG HARBOR;CAN;-59,96914016;45,91888889;North America
LUNENBURG HARBOR;CAN;-64,30388693;44,37111111;North America
MAHONE BAY HARBOR;CAN;-64,3737338;44,44916667;North America
MAIN BROOK HARBOR;CAN;-56,00830389;51,18166667;North America
MARYSTOWN HARBOR;CAN;-55,14199058;47,16416667;North America
MASSET HARBOR;CAN;-132,1411072;54,00666667;North America
MATANE HARBOR;CAN;-67,57126031;48,84194444;North America
METEGHAN HARBOR;CAN;-66,13951708;44,21888889;North America
NANISIVIK HARBOR;CAN;-84,54305065;73,06861111;North America
NEW GLASGOW AND TRENTON HARBOR;CAN;-62,64110718;45,60694444;North America
NEW RICHMOND HARBOR;CAN;-65,83492344;48,13861111;North America
NEWCASTLE HARBOR;CAN;-65,55759717;46,9975;North America
LADYSMITH HARBOR;CAN;-123,8184335;49,00138889;North America
PORT METRO VANCOUVER;CAN;-123,071437;49,29777778;North America
POINTE-AU-PIC HARBOR;CAN;-70,13810365;47,62277778;North America
PASPEBIAC HARBOR;CAN;-65,25388693;48,01861111;North America
PARRSBORO HARBOUR;CAN;-64,32267373;45,4;North America
OCEAN FALLS HARBOUR;CAN;-127,6888104;52,35083333;North America
NORTH SYDNEY HARBOR;CAN;-60,2393404;46,20888889;North America
IONA HARBOUR;CAN;-60,80265018;45,96166667;North America
HOLYROOD HARBOR;CAN;-53,12302709;47,39361111;North America
HARBOUR BRETON;CAN;-55,81702002;47,47611111;North America
CARLETON HARBOR;CAN;-66,1171967;48,10027778;North America
CANSO HARBOUR;CAN;-60,99128386;45,33833333;North America
CAMPBELL RIVER HARBOR;CAN;-125,2386337;50,03194444;North America
BURGEO HARBOR;CAN;-57,60689046;47,61055556;North America
BOTWOOD HARBOR;CAN;-55,33881037;49,145;North America
BLUBBER BAY HARBOR;CAN;-124,6207303;49,79;North America
CARMANVILLE HARBOUR;CAN;-54,27709069;49,40388889;North America
BELLA COOLA HARBOUR;CAN;-126,7895171;52,37444444;North America
BAY ROBERTS HARBOR;CAN;-53,25883392;47,59;North America
BAY BULLS HARBOUR;CAN;-52,80777385;47,315;North America
ARNOLD'S COVE HARBOUR;CAN;-54,00194346;47,76638889;North America
IQALUIT HARBOR;CAN;-68,52143698;63,72944444;North America
BEAVER HARBOUR;CAN;-66,7352768;45,07138889;North America
CATALINA HARBOUR;CAN;-53,07161366;48,51555556;North America
CHARLOTTETOWN HARBOUR;CAN;-63,11896349;46,23166667;North America
HANTSPORT HARBOR;CAN;-64,16666667;45,06666667;North America
GROS CACOUNA HARBOR;CAN;-69,50600707;47,92638889;North America
GRAND BANK HARBOUR;CAN;-55,75106007;47,10027778;North America
GOOSE BAY HARBOR;CAN;-60,34234393;53,38444444;North America
GANGES HARBOR;CAN;-123,4905771;48,85277778;North America
FRASER RIVER PORT;CAN;-122,9187868;49,18666667;North America
CHANDLER HARBOR;CAN;-64,67073027;48,34555556;North America
FORESTVILLE HARBOR;CAN;-69,05777385;48,73333333;North America
COUNTRY HARBOUR;CAN;-61,49199058;45,38805556;North America
CONTRECOEUR HARBOR;CAN;-73,23810365;45,85638889;North America
COMOX HARBOR;CAN;-124,9244405;49,67083333;North America
CLARENVILLE HARBOR;CAN;-53,95689046;48,16333333;North America
CHESTER HARBOR;CAN;-64,23881037;44,53694444;North America
CHATHAM HARBOR;CAN;-65,46772674;47,03444444;North America
ESQUIMALT HARBOR;CAN;-123,4343934;48,43638889;North America
LUNENBURG;CAN;-64,315;44,381134;North America
MARATHON;CAN;-86,3963;48,740934;North America
CAPE RACE;CAN;-53,0894;46,658034;North America
AGUATHUNA (PORT AU PORT);CAN;-58,6536;48,753434;North America
FORT ALBANY;CAN;-81,6211;52,233134;North America
FATHER POINT;CAN;-68,4683;48,515034;North America
PORT DOVER;CAN;-80,1816;42,780734;North America
LEVIS;CAN;-71,1992;46,786634;North America
BURGEO;CAN;-57,6391;47,625134;North America
SHELBURNE;CAN;-65,3193;43,749834;North America
PORT COLBORNE;CAN;-79,2522;42,876534;North America
FORTUNE;CAN;-55,8454;47,072534;North America
BADDECK;CAN;-60,7475;46,113934;North America
CONTRECOEUR;CAN;-73,2199;45,884734;North America
OWEN SOUND;CAN;-80,9255;44,584334;North America
PARRY SOUND;CAN;-80,036;45,329934;North America
PORT WELLER;CAN;-79,2085;43,229134;North America
CAMPBELL RIVER;CAN;-125,2412;50,027234;North America
LEWISPORTE;CAN;-55,0641;49,248734;North America
COWICHAN BAY;CAN;-123,6474;48,758534;North America
BECANCOUR;CAN;-72,3794;46,392834;North America
TROIS-RIVIERES (THREE RIVERS);CAN;-72,552;46,363234;North America
SQUAMISH;CAN;-123,164;49,689834;North America
CARMANVILLE;CAN;-54,3682;49,426134;North America
STEWART;CAN;-129,9974;55,928234;North America
MATANE;CAN;-67,5356;48,846934;North America
LACHINE;CAN;-73,6452;45,416534;North America
BAGOTVILLE;CAN;-70,8855;48,344434;North America
FRASER MILLS;CAN;-122,9088;49,197834;North America
NEUSTADT;DEU;10,816667;54,1;Europe
LUBECK-TRAVEMUNDE;DEU;10,883333;53,966667;Europe
OLDENBURG;DEU;8,216667;53,116667;Europe
ELSFLETH;DEU;8,466667;53,233333;Europe
BRAKE;DEU;8,483333;53,333333;Europe
NORDENHAM;DEU;8,483333;53,483333;Europe
WINDSOR;CAN;-82,9723;42,324734;North America
BUTZFLETH;DEU;9,516667;53,65;Europe
WALTON;CAN;-64,0116;45,237934;North America
PUGWASH;CAN;-63,5358;45,791534;North America
CANAPORT;CAN;-65,9839;45,207734;North America
CHARLOTTE (SKIDEGATE);CAN;-132,0307;53,247334;North America
DECEPTION BAY;CAN;-74,7223;62,160234;North America
FORT CHIMO;CAN;-68,3736;58,105334;North America
FROBISHER BAY;CAN;-68,5392;63,742634;North America
HYDE;CAN;-130,0057;55,905534;North America
ALGONA;CAN;-82,5183;42,616534;North America
